,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
2685,2012.0,2012.0,Rhode Island,44.0,45-49 years,45-49,17.0,Not Available,Not Available,3177.0,781.88,37.35,3.53,37.82,2.38
2686,2012.0,2012.0,South Carolina,45.0,Under 15 years,15-,65.0,Not Available,Not Available,2972.97,634.83,37.82,4.41,38.2,3.15
2687,2012.0,2012.0,South Carolina,45.0,15 - 17 years,15-17,1498.0,86864,17.25,3096.87,571.19,38.31,3.15,38.39,2.4
2688,2012.0,2012.0,South Carolina,45.0,18 - 19 years,18-19,4039.0,64618,62.51,3119.87,589.1,38.42,2.88,38.38,2.26
2689,2012.0,2012.0,South Carolina,45.0,20-24 years,20-24,16161.0,172304,93.79,3167.03,593.03,38.5,2.77,38.32,2.24
2690,2012.0,2012.0,South Carolina,45.0,25-29 years,25-29,16141.0,154019,104.80,3250.61,599.4,38.54,2.58,38.35,2.12
2691,2012.0,2012.0,South Carolina,45.0,30-34 years,30-34,12789.0,151848,84.22,3274.34,625.0,38.4,2.55,38.27,2.19
2692,2012.0,2012.0,South Carolina,45.0,35-39 years,35-39,5308.0,144288,36.79,3256.18,658.89,38.16,2.69,38.08,2.32
2693,2012.0,2012.0,South Carolina,45.0,40-44 years,40-44,1118.0,157428,7.10,3229.22,659.33,37.96,2.57,38.01,2.23
2694,2012.0,2012.0,South Carolina,45.0,45-49 years,45-49,35.0,Not Available,Not Available,3318.74,743.9,38.09,2.06,38.14,1.87
2695,2012.0,2012.0,South Dakota,46.0,15 - 17 years,15-17,264.0,16097,16.40,3329.11,496.11,38.91,2.49,38.97,1.63
2696,2012.0,2012.0,South Dakota,46.0,18 - 19 years,18-19,665.0,11784,56.43,3293.15,551.48,38.92,2.72,38.87,1.95
2697,2012.0,2012.0,South Dakota,46.0,20-24 years,20-24,2952.0,28355,104.11,3291.97,597.86,38.76,2.8,38.68,2.36
2698,2012.0,2012.0,South Dakota,46.0,25-29 years,25-29,4108.0,27164,151.23,3374.07,556.03,38.84,2.28,38.85,1.94
2699,2012.0,2012.0,South Dakota,46.0,30-34 years,30-34,2910.0,26056,111.68,3383.9,573.83,38.67,2.31,38.78,1.95
2700,2012.0,2012.0,South Dakota,46.0,35-39 years,35-39,1003.0,22384,44.81,3396.91,612.63,38.51,2.34,38.57,2.01
2701,2012.0,2012.0,South Dakota,46.0,40-44 years,40-44,187.0,23179,8.07,3317.4,647.9,38.32,2.22,38.56,2.26
2702,2012.0,2012.0,Tennessee,47.0,Under 15 years,15-,92.0,Not Available,Not Available,3046.31,663.53,37.96,3.02,38.31,2.71
2703,2012.0,2012.0,Tennessee,47.0,15 - 17 years,15-17,2126.0,123040,17.28,3123.46,566.26,38.3,2.86,38.3,2.3
2704,2012.0,2012.0,Tennessee,47.0,18 - 19 years,18-19,5784.0,82251,70.32,3144.93,571.16,38.56,2.6,38.36,2.22
2705,2012.0,2012.0,Tennessee,47.0,20-24 years,20-24,23197.0,226885,102.24,3178.63,582.09,38.52,2.53,38.3,2.18
2706,2012.0,2012.0,Tennessee,47.0,25-29 years,25-29,23204.0,212712,109.09,3260.63,590.59,38.55,2.37,38.35,2.06
2707,2012.0,2012.0,Tennessee,47.0,30-34 years,30-34,17405.0,213230,81.63,3299.98,607.29,38.44,2.34,38.33,2.05
2708,2012.0,2012.0,Tennessee,47.0,35-39 years,35-39,7008.0,203585,34.42,3274.57,658.36,38.23,2.5,38.14,2.28
2709,2012.0,2012.0,Tennessee,47.0,40-44 years,40-44,1472.0,221653,6.64,3211.3,709.61,37.93,2.91,37.84,2.62
2710,2012.0,2012.0,Tennessee,47.0,45-49 years,45-49,77.0,Not Available,Not Available,3113.39,693.89,37.69,2.41,37.81,2.07
2711,2012.0,2012.0,Texas,48.0,Under 15 years,15-,544.0,Not Available,Not Available,3109.38,574.99,38.15,2.98,38.26,2.45
2712,2012.0,2012.0,Texas,48.0,15 - 17 years,15-17,12938.0,551766,23.45,3140.38,539.05,38.41,2.7,38.39,2.17
2713,2012.0,2012.0,Texas,48.0,18 - 19 years,18-19,27513.0,359058,76.63,3163.24,551.74,38.52,2.62,38.4,2.18
2714,2012.0,2012.0,Texas,48.0,20-24 years,20-24,97675.0,937209,104.22,3207.92,555.57,38.56,2.47,38.4,2.07
2715,2012.0,2012.0,Texas,48.0,25-29 years,25-29,106377.0,930372,114.34,3268.58,574.39,38.55,2.41,38.39,2.07
2716,2012.0,2012.0,Texas,48.0,30-34 years,30-34,87971.0,925423,95.06,3282.49,599.18,38.43,2.43,38.3,2.13
2717,2012.0,2012.0,Texas,48.0,35-39 years,35-39,40180.0,879531,45.68,3268.09,628.07,38.19,2.53,38.12,2.26
2718,2012.0,2012.0,Texas,48.0,40-44 years,40-44,8961.0,893303,10.03,3201.41,668.36,37.94,2.7,37.88,2.44
2719,2012.0,2012.0,Texas,48.0,45-49 years,45-49,537.0,Not Available,Not Available,2986.05,758.99,37.21,3.34,37.1,3.08
2720,2012.0,2012.0,Texas,48.0,50 years and over,50+,31.0,Not Available,Not Available,2680.29,926.3,35.58,4.62,35.16,4.47
2721,2012.0,2012.0,Utah,49.0,Under 15 years,15-,13.0,Not Available,Not Available,2989.46,549.44,37.92,2.81,37.92,2.7
2722,2012.0,2012.0,Utah,49.0,15 - 17 years,15-17,668.0,64625,10.34,3150.06,523.05,38.56,2.77,38.51,2.15
2723,2012.0,2012.0,Utah,49.0,18 - 19 years,18-19,1826.0,42641,42.82,3171.94,539.62,38.78,2.59,38.5,2.15
2724,2012.0,2012.0,Utah,49.0,20-24 years,20-24,11669.0,119095,97.98,3241.7,529.71,38.77,2.34,38.52,1.95
2725,2012.0,2012.0,Utah,49.0,25-29 years,25-29,17803.0,107108,166.22,3282.44,536.49,38.66,2.18,38.47,1.86
2726,2012.0,2012.0,Utah,49.0,30-34 years,30-34,13406.0,111266,120.49,3302.59,550.2,38.54,2.08,38.4,1.83
2727,2012.0,2012.0,Utah,49.0,35-39 years,35-39,5129.0,93648,54.77,3299.35,598.83,38.34,2.22,38.28,1.95
2728,2012.0,2012.0,Utah,49.0,40-44 years,40-44,899.0,81030,11.09,3275.22,608.95,38.22,2.36,38.13,2.22
2729,2012.0,2012.0,Utah,49.0,45-49 years,45-49,46.0,Not Available,Not Available,3184.65,718.29,37.93,2.42,37.78,2.51
2730,2012.0,2012.0,Vermont,50.0,15 - 17 years,15-17,85.0,11410,7.45,3280.15,489.92,39.49,1.88,39.01,1.41
2731,2012.0,2012.0,Vermont,50.0,18 - 19 years,18-19,276.0,10700,25.79,3246.75,595.2,39.39,2.44,38.97,2.08
2732,2012.0,2012.0,Vermont,50.0,20-24 years,20-24,1303.0,21325,61.10,3318.74,541.52,39.38,2.39,38.98,1.77
2733,2012.0,2012.0,Vermont,50.0,25-29 years,25-29,1726.0,17636,97.87,3378.58,582.95,39.22,2.58,38.92,2.11
2734,2012.0,2012.0,Vermont,50.0,30-34 years,30-34,1684.0,17930,93.92,3427.75,566.25,39.18,2.19,38.98,1.88
2735,2012.0,2012.0,Vermont,50.0,35-39 years,35-39,769.0,17023,45.17,3406.52,600.55,39.11,2.26,38.95,2.03
2736,2012.0,2012.0,Vermont,50.0,40-44 years,40-44,156.0,20440,7.63,3369.79,600.17,38.57,1.92,38.62,1.95
2737,2012.0,2012.0,Virginia,51.0,Under 15 years,15-,70.0,Not Available,Not Available,3072.73,548.1,38.04,2.9,38.36,2.06
2738,2012.0,2012.0,Virginia,51.0,15 - 17 years,15-17,1560.0,152367,10.24,3148.8,581.93,38.57,3.23,38.52,2.55
2739,2012.0,2012.0,Virginia,51.0,18 - 19 years,18-19,4516.0,112873,40.01,3146.53,603.7,38.76,2.96,38.46,2.5
2740,2012.0,2012.0,Virginia,51.0,20-24 years,20-24,21821.0,287460,75.91,3216.74,584.6,38.83,2.74,38.56,2.22
2741,2012.0,2012.0,Virginia,51.0,25-29 years,25-29,29001.0,286367,101.27,3303.0,592.03,38.88,2.62,38.6,2.17
2742,2012.0,2012.0,Virginia,51.0,30-34 years,30-34,28766.0,280865,102.42,3319.5,608.91,38.78,2.57,38.53,2.18
2743,2012.0,2012.0,Virginia,51.0,35-39 years,35-39,13820.0,262174,52.71,3313.49,621.94,38.57,2.56,38.39,2.17
2744,2012.0,2012.0,Virginia,51.0,40-44 years,40-44,3236.0,288667,11.21,3252.18,665.45,38.22,2.85,38.09,2.55
2745,2012.0,2012.0,Virginia,51.0,45-49 years,45-49,212.0,Not Available,Not Available,3103.99,746.85,37.65,3.32,37.61,2.85
2746,2012.0,2012.0,Virginia,51.0,50 years and over,50+,11.0,Not Available,Not Available,3070.73,621.93,37.73,4.14,36.91,3.12
2747,2012.0,2012.0,Washington,53.0,Under 15 years,15-,46.0,Not Available,Not Available,3259.39,584.93,38.44,3.82,38.8,3.04
2748,2012.0,2012.0,Washington,53.0,15 - 17 years,15-17,1385.0,129481,10.70,3261.95,520.61,38.91,2.68,38.81,1.93
2749,2012.0,2012.0,Washington,53.0,18 - 19 years,18-19,3632.0,84997,42.73,3270.99,560.76,38.99,2.65,38.76,2.18
2750,2012.0,2012.0,Washington,53.0,20-24 years,20-24,18035.0,236674,76.20,3326.74,564.97,38.98,2.46,38.75,2.02
2751,2012.0,2012.0,Washington,53.0,25-29 years,25-29,25878.0,238802,108.37,3374.77,567.45,38.96,2.36,38.77,1.97
2752,2012.0,2012.0,Washington,53.0,30-34 years,30-34,24352.0,237696,102.45,3395.31,584.05,38.88,2.3,38.73,1.99
2753,2012.0,2012.0,Washington,53.0,35-39 years,35-39,11384.0,217116,52.43,3384.83,609.45,38.69,2.33,38.65,2.04
2754,2012.0,2012.0,Washington,53.0,40-44 years,40-44,2543.0,232069,10.96,3332.19,655.64,38.33,2.51,38.4,2.26
2755,2012.0,2012.0,Washington,53.0,45-49 years,45-49,193.0,Not Available,Not Available,3146.62,742.4,37.79,3.15,37.77,2.75
2756,2012.0,2012.0,Washington,53.0,50 years and over,50+,15.0,Not Available,Not Available,2851.08,616.98,37.29,1.91,37.29,1.83
2757,2012.0,2012.0,West Virginia,54.0,Under 15 years,15-,25.0,Not Available,Not Available,2957.64,612.82,37.88,3.59,37.2,4.53
2758,2012.0,2012.0,West Virginia,54.0,15 - 17 years,15-17,649.0,32258,20.12,3136.06,595.59,38.51,2.95,38.33,2.53
2759,2012.0,2012.0,West Virginia,54.0,18 - 19 years,18-19,1758.0,22313,78.79,3163.13,591.42,38.77,2.71,38.44,2.22
2760,2012.0,2012.0,West Virginia,54.0,20-24 years,20-24,6374.0,61298,103.98,3203.29,577.83,38.67,2.57,38.4,2.08
2761,2012.0,2012.0,West Virginia,54.0,25-29 years,25-29,6029.0,52209,115.48,3273.45,592.95,38.57,2.45,38.4,2.06
2762,2012.0,2012.0,West Virginia,54.0,30-34 years,30-34,4150.0,56278,73.74,3292.12,612.38,38.48,2.38,38.33,1.99
2763,2012.0,2012.0,West Virginia,54.0,35-39 years,35-39,1532.0,55251,27.73,3269.35,656.77,38.28,2.71,38.15,2.33
2764,2012.0,2012.0,West Virginia,54.0,40-44 years,40-44,292.0,60003,4.87,3158.76,695.24,37.86,2.99,37.89,2.62
2765,2012.0,2012.0,West Virginia,54.0,45-49 years,45-49,17.0,Not Available,Not Available,3014.12,632.6,37.18,2.57,37.76,2.6
2766,2012.0,2012.0,Wisconsin,55.0,Under 15 years,15-,41.0,Not Available,Not Available,3014.73,636.19,37.61,3.48,37.95,2.86
2767,2012.0,2012.0,Wisconsin,55.0,15 - 17 years,15-17,1135.0,110351,10.29,3164.64,611.31,38.53,3.11,38.51,2.56
2768,2012.0,2012.0,Wisconsin,55.0,18 - 19 years,18-19,3024.0,79944,37.83,3187.54,582.54,38.72,2.78,38.53,2.35
2769,2012.0,2012.0,Wisconsin,55.0,20-24 years,20-24,14121.0,191920,73.58,3249.2,579.6,38.85,2.56,38.56,2.16
2770,2012.0,2012.0,Wisconsin,55.0,25-29 years,25-29,21331.0,180550,118.14,3335.79,586.51,38.81,2.39,38.58,2.09
2771,2012.0,2012.0,Wisconsin,55.0,30-34 years,30-34,18757.0,180130,104.13,3381.36,586.24,38.74,2.27,38.57,2.0
2772,2012.0,2012.0,Wisconsin,55.0,35-39 years,35-39,7289.0,163234,44.65,3368.29,621.21,38.53,2.4,38.46,2.09
2773,2012.0,2012.0,Wisconsin,55.0,40-44 years,40-44,1492.0,182305,8.18,3301.31,654.74,38.23,2.36,38.25,2.13
2774,2012.0,2012.0,Wisconsin,55.0,45-49 years,45-49,99.0,Not Available,Not Available,3128.9,693.78,37.89,3.05,37.96,2.54
2775,2012.0,2012.0,Wyoming,56.0,15 - 17 years,15-17,141.0,10576,13.33,3062.97,612.14,38.28,3.16,38.19,2.88
2776,2012.0,2012.0,Wyoming,56.0,18 - 19 years,18-19,481.0,7358,65.37,3183.65,497.12,38.83,2.64,38.63,1.9
2777,2012.0,2012.0,Wyoming,56.0,20-24 years,20-24,2047.0,20061,102.04,3153.83,559.87,38.72,2.47,38.48,2.03
2778,2012.0,2012.0,Wyoming,56.0,25-29 years,25-29,2486.0,19546,127.19,3231.61,557.97,38.69,2.22,38.56,1.87
2779,2012.0,2012.0,Wyoming,56.0,30-34 years,30-34,1679.0,18898,88.85,3246.26,542.37,38.68,2.09,38.57,1.76
2780,2012.0,2012.0,Wyoming,56.0,35-39 years,35-39,609.0,16237,37.51,3235.5,605.77,38.42,2.43,38.38,2.21
2781,2012.0,2012.0,Wyoming,56.0,40-44 years,40-44,118.0,16316,7.23,3252.71,564.62,38.3,1.88,38.53,1.75
2782,2013.0,2013.0,Alabama,1.0,Under 15 years,15-,64.0,Not Available,Not Available,2969.48,722.38,37.62,3.66,37.95,3.1
2783,2013.0,2013.0,Alabama,1.0,15 - 17 years,15-17,1471.0,93275,15.77,3085.02,573.81,38.08,3.38,38.28,2.53
2784,2013.0,2013.0,Alabama,1.0,18 - 19 years,18-19,3921.0,63824,61.43,3109.0,574.19,38.35,3.03,38.31,2.36
2785,2013.0,2013.0,Alabama,1.0,20-24 years,20-24,17322.0,176886,97.93,3149.75,593.94,38.36,2.96,38.28,2.29
2786,2013.0,2013.0,Alabama,1.0,25-29 years,25-29,17480.0,157896,110.71,3227.41,609.74,38.37,2.8,38.28,2.22
2787,2013.0,2013.0,Alabama,1.0,30-34 years,30-34,12325.0,157079,78.46,3259.35,646.44,38.29,2.77,38.2,2.32
2788,2013.0,2013.0,Alabama,1.0,35-39 years,35-39,4631.0,149455,30.99,3222.95,677.95,38.02,2.91,38.0,2.48
2789,2013.0,2013.0,Alabama,1.0,40-44 years,40-44,897.0,161341,5.56,3194.77,692.03,37.88,2.87,37.94,2.39
2790,2013.0,2013.0,Alabama,1.0,45-49 years,45-49,52.0,Not Available,Not Available,3135.08,641.52,38.0,2.18,38.02,1.79
2791,2013.0,2013.0,Alaska,2.0,15 - 17 years,15-17,162.0,14751,10.98,3312.91,575.17,38.59,2.58,38.57,2.03
2792,2013.0,2013.0,Alaska,2.0,18 - 19 years,18-19,546.0,8635,63.23,3336.35,524.27,38.88,2.32,38.6,1.85
2793,2013.0,2013.0,Alaska,2.0,20-24 years,20-24,2997.0,26977,111.09,3382.04,573.51,38.89,2.41,38.67,2.06
2794,2013.0,2013.0,Alaska,2.0,25-29 years,25-29,3547.0,27793,127.62,3432.99,572.13,38.96,2.33,38.77,1.93
2795,2013.0,2013.0,Alaska,2.0,30-34 years,30-34,2712.0,25496,106.37,3441.52,606.83,38.85,2.36,38.72,1.99
2796,2013.0,2013.0,Alaska,2.0,35-39 years,35-39,1172.0,21553,54.38,3407.19,644.76,38.64,2.58,38.56,2.25
2797,2013.0,2013.0,Alaska,2.0,40-44 years,40-44,277.0,21905,12.65,3301.27,674.4,38.1,2.9,38.15,2.3
2798,2013.0,2013.0,Alaska,2.0,45-49 years,45-49,22.0,Not Available,Not Available,3372.05,608.94,38.0,1.54,38.41,1.97
2799,2013.0,2013.0,Arizona,4.0,Under 15 years,15-,71.0,Not Available,Not Available,3101.11,572.94,37.9,3.28,38.35,2.01
2800,2013.0,2013.0,Arizona,4.0,15 - 17 years,15-17,2011.0,131334,15.31,3196.54,517.65,38.57,2.78,38.59,2.25
2801,2013.0,2013.0,Arizona,4.0,18 - 19 years,18-19,5221.0,87389,59.74,3215.79,534.95,38.64,2.64,38.56,2.13
2802,2013.0,2013.0,Arizona,4.0,20-24 years,20-24,21699.0,233787,92.82,3254.96,550.95,38.7,2.52,38.56,2.03
2803,2013.0,2013.0,Arizona,4.0,25-29 years,25-29,24872.0,211815,117.42,3315.44,559.44,38.71,2.41,38.56,2.0
2804,2013.0,2013.0,Arizona,4.0,30-34 years,30-34,20081.0,215187,93.32,3333.95,568.17,38.64,2.32,38.56,1.95
2805,2013.0,2013.0,Arizona,4.0,35-39 years,35-39,9433.0,202010,46.70,3314.05,597.63,38.44,2.38,38.38,2.08
2806,2013.0,2013.0,Arizona,4.0,40-44 years,40-44,2066.0,209090,9.88,3259.53,630.93,38.08,2.67,38.15,2.29
2807,2013.0,2013.0,Arizona,4.0,45-49 years,45-49,136.0,Not Available,Not Available,3121.23,630.34,37.81,2.65,37.71,2.0
2808,2013.0,2013.0,Arizona,4.0,50 years and over,50+,10.0,Not Available,Not Available,1819.6,482.97,33.8,6.31,33.2,2.36
2809,2013.0,2013.0,Arkansas,5.0,Under 15 years,15-,37.0,Not Available,Not Available,3162.27,503.65,38.11,1.91,38.46,1.26
2810,2013.0,2013.0,Arkansas,5.0,15 - 17 years,15-17,1059.0,58009,18.26,3125.17,584.64,38.4,3.0,38.4,2.44
2811,2013.0,2013.0,Arkansas,5.0,18 - 19 years,18-19,3096.0,37455,82.66,3161.47,562.78,38.61,2.54,38.46,2.11
2812,2013.0,2013.0,Arkansas,5.0,20-24 years,20-24,11817.0,104139,113.47,3204.62,577.18,38.61,2.59,38.44,2.12
2813,2013.0,2013.0,Arkansas,5.0,25-29 years,25-29,11089.0,95095,116.61,3269.07,595.16,38.57,2.46,38.43,2.08
2814,2013.0,2013.0,Arkansas,5.0,30-34 years,30-34,7324.0,95811,76.44,3285.14,617.74,38.45,2.56,38.34,2.22
2815,2013.0,2013.0,Arkansas,5.0,35-39 years,35-39,2818.0,89775,31.39,3270.69,651.77,38.21,2.77,38.17,2.45
2816,2013.0,2013.0,Arkansas,5.0,40-44 years,40-44,564.0,93919,6.01,3261.52,658.68,38.21,2.54,38.3,2.15
2817,2013.0,2013.0,Arkansas,5.0,45-49 years,45-49,25.0,Not Available,Not Available,3288.64,729.19,37.88,2.92,38.32,2.36
2818,2013.0,2013.0,California,6.0,Under 15 years,15-,314.0,Not Available,Not Available,3088.15,631.84,38.16,3.18,38.14,2.82
2819,2013.0,2013.0,California,6.0,15 - 17 years,15-17,8525.0,769458,11.08,3200.38,532.42,38.79,2.29,38.71,2.04
2820,2013.0,2013.0,California,6.0,18 - 19 years,18-19,21980.0,524142,41.94,3215.54,544.12,38.82,2.31,38.72,2.1
2821,2013.0,2013.0,California,6.0,20-24 years,20-24,96741.0,1411162,68.55,3272.08,543.41,38.86,2.2,38.72,2.0
2822,2013.0,2013.0,California,6.0,25-29 years,25-29,130234.0,1368015,95.20,3318.9,555.58,38.84,2.14,38.7,1.95
2823,2013.0,2013.0,California,6.0,30-34 years,30-34,139207.0,1346427,103.39,3319.86,572.67,38.75,2.13,38.64,1.99
2824,2013.0,2013.0,California,6.0,35-39 years,35-39,76715.0,1253558,61.20,3297.46,596.38,38.55,2.23,38.49,2.09
2825,2013.0,2013.0,California,6.0,40-44 years,40-44,19284.0,1310093,14.72,3249.26,633.17,38.27,2.4,38.26,2.26
2826,2013.0,2013.0,California,6.0,45-49 years,45-49,1500.0,Not Available,Not Available,3085.79,720.66,37.76,2.85,37.67,2.73
2827,2013.0,2013.0,California,6.0,50 years and over,50+,205.0,Not Available,Not Available,2860.68,827.75,36.99,3.29,36.74,3.2
2828,2013.0,2013.0,Colorado,8.0,Under 15 years,15-,30.0,Not Available,Not Available,2954.67,470.55,37.8,2.83,37.97,1.87
2829,2013.0,2013.0,Colorado,8.0,15 - 17 years,15-17,1129.0,96947,11.65,3094.65,555.26,38.48,2.88,38.58,2.24
2830,2013.0,2013.0,Colorado,8.0,18 - 19 years,18-19,2705.0,66804,40.49,3098.56,553.94,38.7,2.74,38.58,2.34
2831,2013.0,2013.0,Colorado,8.0,20-24 years,20-24,12905.0,178961,72.11,3155.05,537.74,38.8,2.45,38.67,2.06
2832,2013.0,2013.0,Colorado,8.0,25-29 years,25-29,18454.0,187341,98.50,3216.62,544.31,38.83,2.27,38.75,1.95
2833,2013.0,2013.0,Colorado,8.0,30-34 years,30-34,18660.0,188049,99.23,3234.25,558.35,38.73,2.24,38.73,2.01
2834,2013.0,2013.0,Colorado,8.0,35-39 years,35-39,9105.0,170993,53.25,3211.53,592.8,38.51,2.32,38.58,2.14
2835,2013.0,2013.0,Colorado,8.0,40-44 years,40-44,1900.0,176682,10.75,3166.6,635.13,38.24,2.59,38.33,2.41
2836,2013.0,2013.0,Colorado,8.0,45-49 years,45-49,109.0,Not Available,Not Available,2918.65,662.78,37.53,2.66,37.79,2.44
2837,2013.0,2013.0,Colorado,8.0,50 years and over,50+,10.0,Not Available,Not Available,2866.2,739.85,37.4,2.5,37.1,3.01
2838,2013.0,2013.0,Connecticut,9.0,Under 15 years,15-,19.0,Not Available,Not Available,2928.26,705.47,37.74,3.9,37.53,3.9
2839,2013.0,2013.0,Connecticut,9.0,15 - 17 years,15-17,445.0,71254,6.25,3131.12,622.57,38.62,2.94,38.46,2.62
2840,2013.0,2013.0,Connecticut,9.0,18 - 19 years,18-19,1161.0,52848,21.97,3174.38,581.83,38.78,2.71,38.67,2.35
2841,2013.0,2013.0,Connecticut,9.0,20-24 years,20-24,5934.0,113326,52.36,3225.79,573.0,38.88,2.43,38.64,2.17
2842,2013.0,2013.0,Connecticut,9.0,25-29 years,25-29,9343.0,108982,85.73,3298.74,571.61,38.91,2.32,38.69,2.05
2843,2013.0,2013.0,Connecticut,9.0,30-34 years,30-34,11687.0,109822,106.42,3330.91,593.49,38.79,2.34,38.64,2.09
2844,2013.0,2013.0,Connecticut,9.0,35-39 years,35-39,5940.0,105086,56.53,3318.08,612.72,38.55,2.34,38.47,2.16
2845,2013.0,2013.0,Connecticut,9.0,40-44 years,40-44,1419.0,123677,11.47,3241.49,666.59,38.25,2.64,38.17,2.42
2846,2013.0,2013.0,Connecticut,9.0,45-49 years,45-49,125.0,Not Available,Not Available,2993.82,719.06,37.74,2.56,37.73,2.4
2847,2013.0,2013.0,Connecticut,9.0,50 years and over,50+,12.0,Not Available,Not Available,2855.83,698.32,37.75,2.09,37.58,1.89
2848,2013.0,2013.0,Delaware,10.0,15 - 17 years,15-17,201.0,16321,12.32,3143.15,499.67,38.57,2.67,38.74,1.94
2849,2013.0,2013.0,Delaware,10.0,18 - 19 years,18-19,527.0,13200,39.92,3135.78,574.99,38.63,2.94,38.71,2.41
2850,2013.0,2013.0,Delaware,10.0,20-24 years,20-24,2436.0,32742,74.40,3221.5,586.88,38.8,2.76,38.66,2.17
2851,2013.0,2013.0,Delaware,10.0,25-29 years,25-29,3148.0,30812,102.17,3290.55,614.69,38.77,2.66,38.64,2.16
2852,2013.0,2013.0,Delaware,10.0,30-34 years,30-34,2993.0,29567,101.23,3335.94,623.95,38.65,2.66,38.54,2.26
2853,2013.0,2013.0,Delaware,10.0,35-39 years,35-39,1222.0,26966,45.32,3317.0,643.64,38.37,2.7,38.43,2.31
2854,2013.0,2013.0,Delaware,10.0,40-44 years,40-44,281.0,29914,9.39,3257.16,658.63,38.22,2.88,38.16,2.38
2855,2013.0,2013.0,Delaware,10.0,45-49 years,45-49,16.0,Not Available,Not Available,3074.94,564.27,37.81,2.79,37.81,1.18
2856,2013.0,2013.0,District of Columbia,11.0,Under 15 years,15-,20.0,Not Available,Not Available,3197.1,352.62,38.95,1.36,39.15,1.35
2857,2013.0,2013.0,District of Columbia,11.0,15 - 17 years,15-17,185.0,7728,23.94,3112.54,575.64,38.61,3.33,38.76,2.71
2858,2013.0,2013.0,District of Columbia,11.0,18 - 19 years,18-19,452.0,12094,37.37,3051.19,597.22,38.53,3.0,38.58,2.58
2859,2013.0,2013.0,District of Columbia,11.0,20-24 years,20-24,1717.0,31691,54.18,3122.42,629.11,38.5,3.05,38.4,2.61
2860,2013.0,2013.0,District of Columbia,11.0,25-29 years,25-29,1864.0,41919,44.47,3200.43,640.55,38.53,3.06,38.46,2.64
2861,2013.0,2013.0,District of Columbia,11.0,30-34 years,30-34,2886.0,35670,80.91,3281.33,648.18,38.73,2.84,38.63,2.55
2862,2013.0,2013.0,District of Columbia,11.0,35-39 years,35-39,1681.0,24409,68.87,3322.13,575.55,38.78,2.42,38.71,2.1
2863,2013.0,2013.0,District of Columbia,11.0,40-44 years,40-44,440.0,20777,21.18,3243.12,590.09,38.44,2.54,38.39,2.12
2864,2013.0,2013.0,District of Columbia,11.0,45-49 years,45-49,41.0,Not Available,Not Available,2838.9,968.83,37.2,3.68,36.85,3.78
2865,2013.0,2013.0,Florida,12.0,Under 15 years,15-,165.0,Not Available,Not Available,2978.73,668.84,37.73,3.6,37.84,3.13
2866,2013.0,2013.0,Florida,12.0,15 - 17 years,15-17,3699.0,341939,10.82,3133.83,539.25,38.47,2.78,38.49,2.11
2867,2013.0,2013.0,Florida,12.0,18 - 19 years,18-19,10263.0,225601,45.49,3157.68,566.3,38.57,2.73,38.46,2.18
2868,2013.0,2013.0,Florida,12.0,20-24 years,20-24,50432.0,642940,78.44,3201.32,571.36,38.62,2.67,38.46,2.14
2869,2013.0,2013.0,Florida,12.0,25-29 years,25-29,61962.0,615059,100.74,3262.88,582.69,38.6,2.6,38.45,2.1
2870,2013.0,2013.0,Florida,12.0,30-34 years,30-34,55088.0,599059,91.96,3279.93,599.09,38.51,2.58,38.4,2.13
2871,2013.0,2013.0,Florida,12.0,35-39 years,35-39,26750.0,573662,46.63,3268.56,616.37,38.28,2.62,38.26,2.2
2872,2013.0,2013.0,Florida,12.0,40-44 years,40-44,6622.0,636330,10.41,3211.14,658.17,38.03,2.8,38.04,2.37
2873,2013.0,2013.0,Florida,12.0,45-49 years,45-49,398.0,Not Available,Not Available,2962.47,778.82,37.25,3.17,37.11,3.16
2874,2013.0,2013.0,Florida,12.0,50 years and over,50+,28.0,Not Available,Not Available,2711.54,738.24,36.25,2.63,36.32,2.38
2875,2013.0,2013.0,Georgia,13.0,Under 15 years,15-,143.0,Not Available,Not Available,3025.96,554.35,37.65,3.34,37.99,2.58
2876,2013.0,2013.0,Georgia,13.0,15 - 17 years,15-17,2799.0,201570,13.89,3102.73,562.65,38.39,2.71,38.42,2.26
2877,2013.0,2013.0,Georgia,13.0,18 - 19 years,18-19,7523.0,136908,54.95,3109.5,570.82,38.38,2.65,38.4,2.26
2878,2013.0,2013.0,Georgia,13.0,20-24 years,20-24,33126.0,358700,92.35,3164.02,586.33,38.4,2.59,38.37,2.25
2879,2013.0,2013.0,Georgia,13.0,25-29 years,25-29,35958.0,339655,105.87,3243.96,596.5,38.47,2.49,38.41,2.19
2880,2013.0,2013.0,Georgia,13.0,30-34 years,30-34,31076.0,349211,88.99,3272.56,620.84,38.43,2.54,38.35,2.28
2881,2013.0,2013.0,Georgia,13.0,35-39 years,35-39,14488.0,337319,42.95,3261.29,645.25,38.29,2.55,38.23,2.29
2882,2013.0,2013.0,Georgia,13.0,40-44 years,40-44,3412.0,366024,9.32,3195.32,675.28,37.96,2.69,37.95,2.45
